date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260430,352820,하이브,263000,669048,179018019000,4.16,2.17,85,Strong,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,058470,리노공업,119300,2627349,313587899150,6.42,2.59,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,5,Neutral,거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,047810,한국항공우주,169000,947951,158740335500,1.62,1.39,55,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260430,2026-04-30T09:18:59
20260430,175330,JB금융지주,27300,425625,11566663550,0.74,1.06,55,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260430,2026-04-30T09:18:59
20260430,001430,세아베스틸지주,75500,522879,39391720800,3.28,2.1,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,001440,대한전선,56300,33872753,1887826030175,9.96,2.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,006260,LS,453000,354410,161486484250,8.24,1.81,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,007340,DN오토모티브,48050,606704,28307787725,12.27,2.03,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,009240,한샘,45200,161695,7313942325,1.69,2.63,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,030000,제일기획,20050,607183,12133136305,1.26,1.91,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,042700,한미반도체,368000,2575384,976313892000,2.94,2.48,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,046890,서울반도체,16510,14239347,232800391520,15.29,5.74,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,047050,포스코인터내셔널,87300,1420585,121816920250,2.83,1.62,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,064350,현대로템,268500,1479575,401995538000,1.7,1.61,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,066570,LG전자,140900,4601367,669211924750,3.76,4.0,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,267250,HD현대,310500,302406,95586279000,3.16,1.92,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
20260430,454910,두산로보틱스,110200,1839947,207323163800,7.83,5.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260430,2026-04-30T09:18:59
