date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260410,138930,BNK금융지주,18450,1528020,28136225200,5.67,1.5,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260410,2026-04-10T08:56:37
20260410,213420,덕산네오룩스,53400,496690,26070382200,13.14,1.54,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260410,2026-04-10T08:56:37
20260410,005290,동진쎄미켐,49500,5977913,292701145950,9.88,6.24,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,15,Neutral,거래량 이상,0,20260410,2026-04-10T08:56:37
20260410,240810,원익IPS,122100,1008253,123810379550,3.39,1.85,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,15,Neutral,거래량 이상,0,20260410,2026-04-10T08:56:37
20260410,009420,한올바이오파마,47150,261923,12255352925,0.21,0.56,65,Watch,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260410,2026-04-10T08:56:37
20260410,035900,JYP Ent.,60200,104375,6286114350,1.01,0.65,65,Watch,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260410,2026-04-10T08:56:37
20260410,001680,대상,20850,168321,3488470425,3.22,1.44,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,20,Neutral,최근 20일 고점권,0,20260410,2026-04-10T08:56:37
20260410,018260,삼성에스디에스,148700,226783,33719642150,0.27,1.37,50,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260410,2026-04-10T08:56:37
20260410,003490,대한항공,24700,1118696,27533292050,1.86,0.56,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260410,2026-04-10T08:56:37
20260410,017960,한국카본,46550,701855,32502935225,6.52,1.02,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260410,2026-04-10T08:56:37
20260410,034020,두산에너빌리티,100200,2784448,278762725550,0.2,0.73,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260410,2026-04-10T08:56:37
