date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260427,010120,LS ELECTRIC,255500,1591106,401209888000,12.8,1.8,60,Neutral,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가,0,5,Neutral,거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,240810,원익IPS,121500,719765,85957080700,4.65,1.38,55,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,095340,ISC,240500,291535,68784314000,2.34,0.74,55,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260427,2026-04-27T09:19:59
20260427,263750,펄어비스,60200,1052139,63639439500,5.61,0.75,55,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260427,2026-04-27T09:19:59
20260427,002790,아모레퍼시픽홀딩스,30650,273178,8368181850,1.83,2.56,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,004000,롯데정밀화학,62500,144107,9001213050,1.63,1.63,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,004020,현대제철,43550,1592988,68602253800,2.47,1.52,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,008770,호텔신라,65900,1617057,106611618050,5.78,3.24,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,011790,SKC,124700,1966444,242525476000,7.41,4.27,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,021240,코웨이,86100,559551,48319564275,0.23,1.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,023530,롯데쇼핑,133300,220620,29875348150,0.23,1.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,036540,SFA반도체,9960,23374447,235231426500,3.32,3.79,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,036830,솔브레인홀딩스,71000,227276,15705302300,12.52,2.14,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,042700,한미반도체,373500,5287941,1849534448750,26.4,5.86,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,046890,서울반도체,14540,9202911,130815514750,29.94,6.83,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,069960,현대백화점,113300,417400,47844107150,15.03,3.81,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,090430,아모레퍼시픽,150800,516517,77161465100,4.79,2.26,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,098460,고영,43500,16415338,714828731725,2.84,3.75,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,195940,HK이노엔,54500,304606,16501255850,3.61,2.17,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,204320,HL만도,56700,891369,50367125350,6.98,3.28,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,222080,씨아이에스,17130,14355150,246038130630,3.88,2.25,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,237690,에스티팜,167500,424180,67358466900,13.18,3.16,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,267260,HD현대일렉트릭,1306000,254572,331959660000,4.65,1.65,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,443060,HD현대마린솔루션,280500,623593,173555647250,10.65,1.9,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,454910,두산로보틱스,101300,664732,66114185400,7.65,3.01,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,489790,한화비전,88800,2353881,207605204100,8.56,3.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,000250,삼천당제약,445000,394348,174776696000,8.14,0.61,40,Neutral,종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260427,2026-04-27T09:19:59
20260427,192080,더블유게임즈,57100,122299,6975787200,-0.7,1.74,35,Neutral,MACD 개선 | 거래량 증가,0,55,Neutral,최근 20일 고점권 | 종가 약세 | RSI 약화 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,003620,KG모빌리티,4275,4363937,19126744562,2.27,3.0,35,Neutral,종가 반등 | 거래량 증가,0,40,Neutral,최근 20일 고점권 | MACD 둔화 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,009520,포스코엠텍,20250,804511,16497635960,1.0,2.16,35,Neutral,종가 반등 | 거래량 증가,0,40,Neutral,최근 20일 고점권 | MACD 둔화 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,086280,현대글로비스,229500,388989,90783575500,3.15,2.21,35,Neutral,종가 반등 | 거래량 증가,0,40,Neutral,최근 20일 고점권 | MACD 둔화 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,175330,JB금융지주,27500,911136,25163160950,-4.18,2.18,35,Neutral,최근 20일 저점권 | 거래량 증가,0,35,Neutral,종가 약세 | MACD 둔화 | 거래량 이상,0,20260427,2026-04-27T09:19:59
20260427,000660,SK하이닉스,1292000,4563073,5881438282900,5.73,1.12,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,004990,롯데지주,29000,246781,7195154025,0.17,1.28,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,005850,에스엘,64100,257825,16428124300,5.43,1.45,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,006260,LS,426000,229840,98193519476,6.9,1.29,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,007070,GS리테일,24000,161343,3864532225,3.0,1.2,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,009540,HD한국조선해양,479000,219985,105709045000,0.63,0.97,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,009830,한화솔루션,50200,3998275,198834036825,1.72,1.04,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,028050,삼성E&A,54300,3433235,185412536950,3.43,0.7,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,033780,KT&G,177800,186304,33121244250,0.91,0.67,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,034020,두산에너빌리티,128900,3984476,509927192950,1.42,0.98,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,034730,SK,412000,173528,71421217250,3.39,1.1,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,035250,강원랜드,17160,696720,11931493225,1.24,1.23,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,051600,한전KPS,64500,195452,12506173500,1.57,1.02,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,066970,엘앤에프,204000,820199,165087150550,2.77,0.74,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,069260,TKG휴켐스,18370,144827,2645573990,1.1,1.0,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,073240,금호타이어,6110,610318,3710690365,0.49,1.38,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,078930,GS,76500,231845,17558555900,1.06,0.97,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,084370,유진테크,136000,148498,20023898050,0.37,0.89,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,120110,코오롱인더,90000,375050,34113213100,2.97,1.21,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,139480,이마트,106100,156217,16706510950,0.66,0.84,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,141080,리가켐바이오,206000,355866,73891007650,3.0,0.88,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,196170,알테오젠,379000,375682,143254410500,2.71,1.34,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,213420,덕산네오룩스,54200,207303,11007466700,2.07,0.82,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,214150,클래시스,60600,295306,17857852850,2.02,1.39,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,241560,두산밥캣,76500,321010,24430728950,0.66,1.03,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,259960,크래프톤,276000,145742,40521975500,0.55,1.2,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,300720,한일시멘트,17200,110868,1902122815,0.7,0.73,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
20260427,329180,HD현대중공업,673000,529913,358219814500,0.3,1.01,30,Neutral,종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260427,2026-04-27T09:19:59
