date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260326,145720,덴티움,53800,102103,5511968150,5.28,2.05,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,196170,알테오젠,381000,928970,359518594750,6.28,2.3,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,15,Neutral,거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,003090,대웅,24450,100400,2492953825,0.62,0.85,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260326,2026-03-26T08:50:44
20260326,035250,강원랜드,18240,743013,13556622915,0.55,1.11,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260326,2026-03-26T08:50:44
20260326,055550,신한지주,93400,1065802,99699883300,1.41,0.54,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260326,2026-03-26T08:50:44
20260326,105560,KB금융,152200,1058672,160875923450,1.87,0.73,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260326,2026-03-26T08:50:44
20260326,138040,메리츠금융지주,114200,339708,39172779750,2.51,1.08,50,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,0,Neutral,,0,20260326,2026-03-26T08:50:44
20260326,001800,오리온홀딩스,25450,322345,8155394600,2.41,2.03,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,009420,한올바이오파마,64400,1379823,87819536650,11.23,3.27,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,012630,HDC,30150,399370,11838901675,8.45,1.74,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,084850,아이티엠반도체,13250,1177121,16142770810,5.08,8.42,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,086450,동국제약,20550,647489,13267706865,2.75,1.8,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,35,Neutral,최근 20일 고점권 | 거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,263750,펄어비스,50800,3462615,177401959100,1.2,1.52,45,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,15,Neutral,거래량 이상,0,20260326,2026-03-26T08:50:44
20260326,009830,한화솔루션,36800,10598663,409964012700,-18.22,1.81,35,Neutral,최근 20일 저점권 | 거래량 증가,0,45,Neutral,종가 약세 | MACD 둔화 | 거래량 이상,0,20260326,2026-03-26T08:50:44
