date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260428,17180,17200,17120,17130,110037,1886615795,000080,하이트진로,2026-04-28T09:20:28,20260428
20260428,94200,94500,93600,93700,200397,18810099450,000100,유한양행,2026-04-28T09:20:28,20260428
20260428,103000,103200,100900,101200,79525,8100304950,000120,CJ대한통운,2026-04-28T09:20:28,20260428
20260428,1597000,1612000,1556000,1583000,91621,145447693000,000150,두산,2026-04-28T09:20:28,20260428
20260428,67200,71200,67000,70400,192747,13367938650,000210,DL,2026-04-28T09:20:28,20260428
20260428,24700,25400,24700,25100,99483,2503806575,000240,한국앤컴퍼니,2026-04-28T09:20:28,20260428
20260428,438000,443000,425000,432000,173088,74977388750,000250,삼천당제약,2026-04-28T09:20:28,20260428
20260428,152900,159200,152300,155600,1572801,245685366130,000270,기아,2026-04-28T09:20:28,20260428
20260428,1313000,1328000,1296000,1300000,3002713,3935434758924,000660,SK하이닉스,2026-04-28T09:20:28,20260428
20260428,65800,67900,65700,66700,28081,1880896500,000670,영풍,2026-04-28T09:20:28,20260428
20260428,171600,179300,165800,167100,2075193,360144732250,000720,현대건설,2026-04-28T09:20:28,20260428
20260428,464500,485000,462500,483000,227751,109191104500,000810,삼성화재,2026-04-28T09:20:28,20260428
20260428,131800,132100,129100,129100,148611,19337073550,000880,한화,2026-04-28T09:20:28,20260428
20260428,216500,229000,216500,222000,102168,22931573000,001040,CJ,2026-04-28T09:20:28,20260428
20260428,73200,75500,71300,73100,246252,18139621500,001430,세아베스틸지주,2026-04-28T09:20:28,20260428
20260428,44050,48550,43000,45900,19503241,905399900450,001440,대한전선,2026-04-28T09:20:28,20260428
20260428,30400,31100,30400,30850,389060,11988293225,001450,현대해상,2026-04-28T09:20:28,20260428
20260428,9900,9900,9900,9900,0,0,001570,금양,2026-04-28T09:20:28,20260428
20260428,20950,20950,20700,20700,47888,994429075,001680,대상,2026-04-28T09:20:28,20260428
20260428,24900,25000,24400,24550,107376,2653747250,001800,오리온홀딩스,2026-04-28T09:20:28,20260428
20260428,556000,570000,552000,553000,24454,13677345000,002380,KCC,2026-04-28T09:20:28,20260428
20260428,19050,22650,18990,22600,3509278,74738595010,002710,TCC스틸,2026-04-28T09:20:28,20260428
20260428,30500,31150,29500,29550,140290,4234935850,002790,아모레퍼시픽홀딩스,2026-04-28T09:20:28,20260428
20260428,145500,147200,144000,147200,7088,1032772700,002840,미원상사,2026-04-28T09:20:28,20260428
20260428,224500,256500,220000,250000,109759,25773020750,003030,세아제강지주,2026-04-28T09:20:28,20260428
20260428,23350,23350,22850,22950,62712,1441737375,003090,대웅,2026-04-28T09:20:28,20260428
20260428,1291000,1317000,1251000,1285000,49016,63029249500,003230,삼양식품,2026-04-28T09:20:28,20260428
20260428,1211000,1233000,1202000,1202000,1444,1752965000,003240,태광산업,2026-04-28T09:20:28,20260428
20260428,13410,13460,13160,13190,876629,11639801405,003380,하림지주,2026-04-28T09:20:28,20260428
20260428,24450,24550,24200,24350,1081582,26362207075,003490,대한항공,2026-04-28T09:20:28,20260428
20260428,98000,100900,97600,98200,241155,23772541750,003550,LG,2026-04-28T09:20:28,20260428
20260428,4290,4340,4205,4340,1346621,5768060657,003620,KG모빌리티,2026-04-28T09:20:28,20260428
20260428,253500,267500,253500,263000,632095,165322572000,003670,포스코퓨처엠,2026-04-28T09:20:28,20260428
20260428,61600,66000,61600,64500,196174,12667895700,004000,롯데정밀화학,2026-04-28T09:20:28,20260428
20260428,44250,46550,44100,44100,2193438,99099541375,004020,현대제철,2026-04-28T09:20:28,20260428
20260428,395500,417000,391500,407500,72877,29568733000,004170,신세계,2026-04-28T09:20:28,20260428
20260428,379500,382500,379000,379500,15549,5915105500,004370,농심,2026-04-28T09:20:28,20260428
20260428,65500,66600,65100,66100,61158,4029075950,004490,세방전지,2026-04-28T09:20:28,20260428
20260428,29000,29350,28950,29200,127369,3705608175,004990,롯데지주,2026-04-28T09:20:28,20260428
20260428,14180,14320,14100,14210,60708,861644280,005250,녹십자홀딩스,2026-04-28T09:20:28,20260428
20260428,61200,61300,58700,58800,756834,44904659550,005290,동진쎄미켐,2026-04-28T09:20:28,20260428
20260428,123000,123800,122000,122300,12002,1471581100,005300,롯데칠성,2026-04-28T09:20:28,20260428
20260428,533000,574000,525000,555000,2585417,1438162370000,005380,현대차,2026-04-28T09:20:28,20260428
20260428,18340,18650,18000,18190,326131,5963835075,005420,코스모화학,2026-04-28T09:20:28,20260428
20260428,442000,482000,441000,466500,1962453,916571495500,005490,POSCO홀딩스,2026-04-28T09:20:28,20260428
20260428,170900,173700,170400,173500,124971,21597811950,005830,DB손해보험,2026-04-28T09:20:28,20260428
20260428,66000,68200,64500,66000,306446,20398606700,005850,에스엘,2026-04-28T09:20:28,20260428
20260428,224000,226000,221500,222000,18444490,4114489907013,005930,삼성전자,2026-04-28T09:20:28,20260428
20260428,35500,35800,35000,35050,707755,24975237875,005940,NH투자증권,2026-04-28T09:20:28,20260428
20260428,38600,38850,38150,38250,58453,2244613600,006040,동원산업,2026-04-28T09:20:28,20260428
20260428,443000,447500,400500,402500,337848,140844982500,006260,LS,2026-04-28T09:20:28,20260428
20260428,141400,142000,139800,140100,44896,6301864950,006280,녹십자,2026-04-28T09:20:28,20260428
20260428,40600,44850,40400,42450,6321430,273012018075,006360,GS건설,2026-04-28T09:20:28,20260428
20260428,657000,690000,650000,680000,1454459,975089861000,006400,삼성SDI,2026-04-28T09:20:28,20260428
20260428,155900,161200,155100,157800,53440,8431238250,006650,대한유화,2026-04-28T09:20:28,20260428
20260428,68700,70800,67900,68500,2888899,200084963050,006800,미래에셋증권,2026-04-28T09:20:28,20260428
20260428,23650,23650,22900,23250,138056,3218355800,007070,GS리테일,2026-04-28T09:20:28,20260428
20260428,363500,367500,363500,364000,4702,1717380000,007310,오뚜기,2026-04-28T09:20:28,20260428
20260428,40600,42200,39650,41000,239333,9879804250,007340,DN오토모티브,2026-04-28T09:20:28,20260428
20260428,26350,27250,26300,26800,87363,2337200650,008730,율촌화학,2026-04-28T09:20:28,20260428
20260428,66900,69500,66300,69400,1213226,83028386400,008770,호텔신라,2026-04-28T09:20:28,20260428
