date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260422,17170,17220,17030,17150,66767,1144085095,000080,하이트진로,2026-04-22T09:05:28,20260422
20260422,96000,96200,95000,95100,157242,14977029950,000100,유한양행,2026-04-22T09:05:28,20260422
20260422,106700,106700,102100,103900,149363,15452014300,000120,CJ대한통운,2026-04-22T09:05:28,20260422
20260422,1402000,1448000,1387000,1438000,73948,104638417000,000150,두산,2026-04-22T09:05:28,20260422
20260422,63400,64700,62000,63600,100776,6325280900,000210,DL,2026-04-22T09:05:28,20260422
20260422,24800,24950,24350,24900,114378,2817124650,000240,한국앤컴퍼니,2026-04-22T09:05:28,20260422
20260422,463000,464000,349500,403000,1164210,467937384250,000250,삼천당제약,2026-04-22T09:05:28,20260422
20260422,160000,160100,157700,160000,770589,122545682450,000270,기아,2026-04-22T09:05:28,20260422
20260422,1227000,1233000,1195000,1223000,2868962,3487036488500,000660,SK하이닉스,2026-04-22T09:05:28,20260422
20260422,64900,66800,64000,66600,38091,2499445450,000670,영풍,2026-04-22T09:05:28,20260422
20260422,173000,173200,166800,168800,1617320,273143131250,000720,현대건설,2026-04-22T09:05:28,20260422
20260422,470000,472500,460000,461500,93264,43232467750,000810,삼성화재,2026-04-22T09:05:28,20260422
20260422,128000,129100,126300,128100,221035,28238787500,000880,한화,2026-04-22T09:05:28,20260422
20260422,208000,210000,204000,209500,110342,22909608750,001040,CJ,2026-04-22T09:05:28,20260422
20260422,69400,72100,68900,71400,164914,11622455650,001430,세아베스틸지주,2026-04-22T09:05:28,20260422
20260422,40050,41750,38700,41050,6606289,266667951775,001440,대한전선,2026-04-22T09:05:28,20260422
20260422,30050,30300,29850,30250,400706,12059558425,001450,현대해상,2026-04-22T09:05:28,20260422
20260422,9900,9900,9900,9900,0,0,001570,금양,2026-04-22T09:05:28,20260422
20260422,20700,20900,20550,20650,77425,1600860150,001680,대상,2026-04-22T09:05:28,20260422
20260422,24650,24750,24000,24000,118516,2877143950,001800,오리온홀딩스,2026-04-22T09:05:28,20260422
20260422,551000,556000,539000,551000,31998,17491141000,002380,KCC,2026-04-22T09:05:28,20260422
20260422,19000,19450,18430,18940,788444,14914120095,002710,TCC스틸,2026-04-22T09:05:28,20260422
20260422,27500,28100,27300,27850,101641,2821478425,002790,아모레퍼시픽홀딩스,2026-04-22T09:05:28,20260422
20260422,140900,142100,134600,139600,4184,582893050,002840,미원상사,2026-04-22T09:05:28,20260422
20260422,212500,216500,208000,214000,37093,7868787750,003030,세아제강지주,2026-04-22T09:05:28,20260422
20260422,23000,23150,22700,22850,42279,965624750,003090,대웅,2026-04-22T09:05:28,20260422
20260422,1342000,1409000,1342000,1370000,51243,70218757500,003230,삼양식품,2026-04-22T09:05:28,20260422
20260422,1226000,1230000,1206000,1212000,1815,2204459500,003240,태광산업,2026-04-22T09:05:28,20260422
20260422,14300,14350,13210,13450,1696120,22936283905,003380,하림지주,2026-04-22T09:05:28,20260422
20260422,25250,25300,25000,25200,967296,24294437525,003490,대한항공,2026-04-22T09:05:28,20260422
20260422,93800,97600,93600,95700,265866,25420731850,003550,LG,2026-04-22T09:05:28,20260422
20260422,4175,4175,4025,4080,1192023,4836868083,003620,KG모빌리티,2026-04-22T09:05:28,20260422
20260422,257000,261500,247500,257500,541591,138185407750,003670,포스코퓨처엠,2026-04-22T09:05:28,20260422
20260422,53800,55500,53000,55000,89763,4901846500,004000,롯데정밀화학,2026-04-22T09:05:28,20260422
20260422,40400,40650,39550,40100,580554,23234250125,004020,현대제철,2026-04-22T09:05:28,20260422
20260422,382500,390500,377500,382000,32972,12578261500,004170,신세계,2026-04-22T09:05:28,20260422
