date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260323,16440,16590,16280,16290,200881,3295872615,000080,하이트진로,2026-03-23T08:51:12,20260323
20260323,97200,97300,93300,93500,274811,26026730950,000100,유한양행,2026-03-23T08:51:12,20260323
20260323,109600,110900,105700,106800,49025,5285597900,000120,CJ대한통운,2026-03-23T08:51:12,20260323
20260323,1125000,1134000,1065000,1066000,70473,76741398000,000150,두산,2026-03-23T08:51:12,20260323
20260323,63800,67200,60600,64700,400876,25542611000,000210,DL,2026-03-23T08:51:12,20260323
20260323,25950,26500,25800,26100,83425,2175644775,000240,한국앤컴퍼니,2026-03-23T08:51:12,20260323
20260323,930000,974000,913000,941000,323083,304895719500,000250,삼천당제약,2026-03-23T08:51:12,20260323
20260323,162100,163900,159200,161700,1347768,217498652950,000270,기아,2026-03-23T08:51:12,20260323
20260323,952000,963000,927000,933000,3908718,3679875155000,000660,SK하이닉스,2026-03-23T08:51:12,20260323
20260323,58900,61000,57600,59100,39581,2355836200,000670,영풍,2026-03-23T08:51:12,20260323
20260323,165600,165600,153600,154100,1314307,205441693900,000720,현대건설,2026-03-23T08:51:12,20260323
20260323,459000,468000,453500,455500,92306,42271044000,000810,삼성화재,2026-03-23T08:51:12,20260323
20260323,114200,116800,108600,108600,381928,42076463100,000880,한화,2026-03-23T08:51:12,20260323
20260323,199800,204000,194200,194900,115827,23025930900,001040,CJ,2026-03-23T08:51:12,20260323
20260323,62600,62800,59700,60400,203583,12354703250,001430,세아베스틸지주,2026-03-23T08:51:12,20260323
20260323,29800,30000,28200,28200,2759947,79361119200,001440,대한전선,2026-03-23T08:51:12,20260323
20260323,30850,31000,29750,29800,372320,11228363625,001450,현대해상,2026-03-23T08:51:12,20260323
20260323,9900,9900,9900,9900,0,0,001570,금양,2026-03-23T08:51:12,20260323
20260323,20500,20900,20350,20450,113570,2338250750,001680,대상,2026-03-23T08:51:12,20260323
20260323,24250,24600,23800,24000,128991,3116176225,001800,오리온홀딩스,2026-03-23T08:51:12,20260323
20260323,521000,521000,495500,496000,24585,12387921500,002380,KCC,2026-03-23T08:51:12,20260323
20260323,13270,13300,12800,12810,95878,1244931185,002710,TCC스틸,2026-03-23T08:51:12,20260323
20260323,27350,28000,27150,27300,118571,3264328325,002790,아모레퍼시픽홀딩스,2026-03-23T08:51:12,20260323
20260323,137400,137400,130000,130000,4291,569378600,002840,미원상사,2026-03-23T08:51:12,20260323
20260323,204500,210500,187300,188300,53551,10502848750,003030,세아제강지주,2026-03-23T08:51:12,20260323
20260323,23850,24000,22750,23050,108279,2524951425,003090,대웅,2026-03-23T08:51:12,20260323
20260323,1136000,1193000,1135000,1137000,66849,77832634000,003230,삼양식품,2026-03-23T08:51:12,20260323
20260323,1225000,1225000,1159000,1176000,4347,5136661500,003240,태광산업,2026-03-23T08:51:12,20260323
20260323,17000,17180,15300,15300,2757518,44130660415,003380,하림지주,2026-03-23T08:51:12,20260323
20260323,25300,26050,24200,24300,3137328,77824214375,003490,대한항공,2026-03-23T08:51:12,20260323
20260323,91200,91300,85500,86800,439097,38319316450,003550,LG,2026-03-23T08:51:12,20260323
20260323,3610,3610,3485,3500,747178,2630559105,003620,KG모빌리티,2026-03-23T08:51:12,20260323
