date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260320,16540,16800,16540,16610,535066,8896365400,000080,하이트진로,2026-03-20T08:49:14,20260320
20260320,98900,100600,98700,100300,311773,31069956800,000100,유한양행,2026-03-20T08:49:14,20260320
20260320,113100,116600,113100,113800,48159,5515895250,000120,CJ대한통운,2026-03-20T08:49:14,20260320
20260320,1170000,1202000,1161000,1186000,74603,88117491000,000150,두산,2026-03-20T08:49:14,20260320
20260320,59000,65500,57500,64900,883535,55700839200,000210,DL,2026-03-20T08:49:14,20260320
20260320,26550,27450,26500,27100,95163,2570507100,000240,한국앤컴퍼니,2026-03-20T08:49:14,20260320
20260320,805000,955000,776000,907000,645106,573272097000,000250,삼천당제약,2026-03-20T08:49:14,20260320
20260320,172100,172500,168500,168500,1955755,331178050000,000270,기아,2026-03-20T08:49:14,20260320
20260320,1023000,1026000,1002000,1007000,3208464,3245667573500,000660,SK하이닉스,2026-03-20T08:49:14,20260320
20260320,56600,61100,55700,60200,123052,7368484250,000670,영풍,2026-03-20T08:49:14,20260320
20260320,173200,174900,164000,164000,1780062,300939371050,000720,현대건설,2026-03-20T08:49:14,20260320
20260320,478000,482000,474500,474500,164398,78275563500,000810,삼성화재,2026-03-20T08:49:14,20260320
20260320,122100,123000,120200,120700,158913,19204915800,000880,한화,2026-03-20T08:49:14,20260320
20260320,201000,212500,200000,207000,194304,40130947750,001040,CJ,2026-03-20T08:49:14,20260320
20260320,65500,67700,65500,66200,143488,9535127850,001430,세아베스틸지주,2026-03-20T08:49:14,20260320
20260320,30450,31300,30150,30700,2609736,80466659625,001440,대한전선,2026-03-20T08:49:14,20260320
20260320,30800,32000,30800,31300,471668,14817611550,001450,현대해상,2026-03-20T08:49:14,20260320
20260320,9900,9900,9900,9900,0,0,001570,금양,2026-03-20T08:49:14,20260320
20260320,20450,21000,20450,20700,111689,2320303550,001680,대상,2026-03-20T08:49:14,20260320
20260320,24750,25200,24600,24850,144510,3596197700,001800,오리온홀딩스,2026-03-20T08:49:14,20260320
20260320,538000,554000,537000,546000,27972,15243644000,002380,KCC,2026-03-20T08:49:14,20260320
20260320,13460,13720,13420,13640,80851,1094335410,002710,TCC스틸,2026-03-20T08:49:14,20260320
20260320,27050,28850,27050,28200,166883,4729825475,002790,아모레퍼시픽홀딩스,2026-03-20T08:49:14,20260320
20260320,135700,138200,135700,137400,1499,205845200,002840,미원상사,2026-03-20T08:49:14,20260320
20260320,181800,213000,179100,201000,128275,25701266750,003030,세아제강지주,2026-03-20T08:49:14,20260320
20260320,23700,25000,23700,24600,93383,2293213300,003090,대웅,2026-03-20T08:49:14,20260320
20260320,1111000,1164000,1110000,1151000,45173,51747872000,003230,삼양식품,2026-03-20T08:49:14,20260320
20260320,1168000,1291000,1168000,1289000,6597,8163979500,003240,태광산업,2026-03-20T08:49:14,20260320
20260320,15300,18200,15300,17700,9974580,173760853850,003380,하림지주,2026-03-20T08:49:14,20260320
20260320,24950,26350,24900,26350,3659721,94862403350,003490,대한항공,2026-03-20T08:49:14,20260320
20260320,91400,95500,91200,95500,326555,30778968500,003550,LG,2026-03-20T08:49:14,20260320
20260320,3485,3650,3480,3645,1016136,3662442757,003620,KG모빌리티,2026-03-20T08:49:14,20260320
20260320,201000,202000,198000,199200,213012,42434224650,003670,포스코퓨처엠,2026-03-20T08:49:14,20260320
20260320,56000,56900,52700,52700,95335,5144327350,004000,롯데정밀화학,2026-03-20T08:49:14,20260320
20260320,36350,38000,36000,37450,1564515,58055992425,004020,현대제철,2026-03-20T08:49:14,20260320
20260320,334500,348500,334000,344000,60526,20672323250,004170,신세계,2026-03-20T08:49:14,20260320
20260320,373500,382000,373500,380500,19464,7374459500,004370,농심,2026-03-20T08:49:14,20260320
20260320,60500,61600,60400,61300,26287,1606707500,004490,세방전지,2026-03-20T08:49:14,20260320
20260320,31150,32550,31000,32400,306423,9850230300,004990,롯데지주,2026-03-20T08:49:14,20260320
20260320,13830,14080,13830,13980,80785,1129628145,005250,녹십자홀딩스,2026-03-20T08:49:14,20260320
20260320,49500,50400,49000,49800,430638,21454280875,005290,동진쎄미켐,2026-03-20T08:49:14,20260320
20260320,117300,121800,117200,121800,19816,2388884100,005300,롯데칠성,2026-03-20T08:49:14,20260320
20260320,527000,528000,517000,517000,978045,508526395500,005380,현대차,2026-03-20T08:49:14,20260320
20260320,14560,14680,14350,14620,148152,2152745160,005420,코스모화학,2026-03-20T08:49:14,20260320
20260320,341000,343500,338500,343500,460635,157763686250,005490,POSCO홀딩스,2026-03-20T08:49:14,20260320
20260320,186500,189700,185500,186700,397662,74322754850,005830,DB손해보험,2026-03-20T08:49:14,20260320
20260320,64600,64900,62900,63100,124045,7868536450,005850,에스엘,2026-03-20T08:49:14,20260320
20260320,202000,202500,199000,199400,25527507,5107506230300,005930,삼성전자,2026-03-20T08:49:14,20260320
20260320,33800,35800,33800,35600,1465991,51574468675,005940,NH투자증권,2026-03-20T08:49:14,20260320
20260320,39750,40950,39500,40800,65110,2638847350,006040,동원산업,2026-03-20T08:49:14,20260320
20260320,302500,312000,299000,303500,167252,50945346750,006260,LS,2026-03-20T08:49:14,20260320
20260320,146300,149900,146100,146900,39979,5925545750,006280,녹십자,2026-03-20T08:49:14,20260320
20260320,28000,32700,27800,31800,9521789,293768533775,006360,GS건설,2026-03-20T08:49:14,20260320
20260320,405000,407000,398000,400500,390788,156731501750,006400,삼성SDI,2026-03-20T08:49:14,20260320
20260320,137800,138400,133000,134600,93324,12642090050,006650,대한유화,2026-03-20T08:49:14,20260320
20260320,67700,69400,67500,67700,3051231,208379842600,006800,미래에셋증권,2026-03-20T08:49:14,20260320
20260320,20050,20600,20000,20450,153995,3154878325,007070,GS리테일,2026-03-20T08:49:14,20260320
20260320,365500,374500,365500,368000,24281,8956388750,007310,오뚜기,2026-03-20T08:49:14,20260320
