date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260402,16890,17040,16440,16600,181942,3045825410,000080,하이트진로,2026-04-02T08:50:59,20260402
20260402,99600,100200,92400,92900,357804,34001219800,000100,유한양행,2026-04-02T08:50:59,20260402
20260402,109500,111000,102000,103000,69143,7231248150,000120,CJ대한통운,2026-04-02T08:50:59,20260402
20260402,1130000,1134000,1009000,1021000,87565,92594551000,000150,두산,2026-04-02T08:50:59,20260402
20260402,61400,61400,56400,56900,239438,13926250750,000210,DL,2026-04-02T08:50:59,20260402
20260402,25000,25350,23200,23450,106003,2553078050,000240,한국앤컴퍼니,2026-04-02T08:50:59,20260402
20260402,790000,792000,536000,609000,1303888,833454155000,000250,삼천당제약,2026-04-02T08:50:59,20260402
20260402,157900,160300,148600,150600,1121617,172028556800,000270,기아,2026-04-02T08:50:59,20260402
20260402,912000,914000,818000,830000,5881045,5052271905500,000660,SK하이닉스,2026-04-02T08:50:59,20260402
20260402,59100,60300,56400,56900,35617,2075957050,000670,영풍,2026-04-02T08:50:59,20260402
20260402,165400,165400,146000,148800,1638098,250900536000,000720,현대건설,2026-04-02T08:50:59,20260402
20260402,457000,461500,438500,444000,86242,38586899250,000810,삼성화재,2026-04-02T08:50:59,20260402
20260402,115100,118800,110000,110900,261398,29693346850,000880,한화,2026-04-02T08:50:59,20260402
20260402,202500,205500,187000,188100,125262,24305639700,001040,CJ,2026-04-02T08:50:59,20260402
20260402,72000,72400,63900,64800,287060,19508743700,001430,세아베스틸지주,2026-04-02T08:50:59,20260402
20260402,30450,31400,28250,28650,3636548,107654182925,001440,대한전선,2026-04-02T08:50:59,20260402
20260402,31400,31750,29700,30000,371057,11295431525,001450,현대해상,2026-04-02T08:50:59,20260402
20260402,9900,9900,9900,9900,0,0,001570,금양,2026-04-02T08:50:59,20260402
20260402,20350,20450,19360,19380,223742,4411086420,001680,대상,2026-04-02T08:50:59,20260402
20260402,24250,24650,23700,24050,168153,4060922675,001800,오리온홀딩스,2026-04-02T08:50:59,20260402
20260402,510000,510000,454500,462500,71486,33707273500,002380,KCC,2026-04-02T08:50:59,20260402
20260402,13970,14640,13430,13590,212374,2977708045,002710,TCC스틸,2026-04-02T08:50:59,20260402
20260402,28750,29450,27500,27650,139238,3960196500,002790,아모레퍼시픽홀딩스,2026-04-02T08:50:59,20260402
20260402,134900,135500,131100,131100,3510,467679800,002840,미원상사,2026-04-02T08:50:59,20260402
20260402,210000,245500,204500,227000,112086,25114510750,003030,세아제강지주,2026-04-02T08:50:59,20260402
20260402,24700,24950,22550,22800,193397,4503818500,003090,대웅,2026-04-02T08:50:59,20260402
20260402,1309000,1326000,1261000,1273000,54410,69737321500,003230,삼양식품,2026-04-02T08:50:59,20260402
20260402,1137000,1200000,1100000,1104000,4793,5434866500,003240,태광산업,2026-04-02T08:50:59,20260402
20260402,14490,14570,13470,13620,1247024,17369651915,003380,하림지주,2026-04-02T08:50:59,20260402
